Track,for,Rina,2011,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/26/2011,19:31:37,18.105,N,85.845,W,3
10/26/2011,19:33:37,18.107,N,85.848,W,3
10/26/2011,19:35:37,18.109,N,85.851,W,3
10/26/2011,19:37:37,18.112,N,85.854,W,3
10/26/2011,19:39:37,18.114,N,85.857,W,3
10/26/2011,19:41:37,18.116,N,85.86,W,3
10/26/2011,19:43:36,18.118,N,85.863,W,3
10/26/2011,19:45:36,18.121,N,85.866,W,3
10/26/2011,19:47:36,18.123,N,85.869,W,3
10/26/2011,19:49:36,18.125,N,85.872,W,3
10/26/2011,19:51:36,18.128,N,85.875,W,3
10/26/2011,19:53:36,18.13,N,85.878,W,3
10/26/2011,19:55:36,18.132,N,85.881,W,3
10/26/2011,19:57:37,18.134,N,85.884,W,3
10/26/2011,19:59:37,18.137,N,85.887,W,3
10/26/2011,20:01:37,18.139,N,85.89,W,3
10/26/2011,20:03:37,18.141,N,85.893,W,3
10/26/2011,20:05:22,18.143,N,85.896,W,3
10/26/2011,20:07:22,18.145,N,85.899,W,3
10/26/2011,20:09:22,18.147,N,85.902,W,3
10/26/2011,20:11:22,18.149,N,85.905,W,3
10/26/2011,20:13:22,18.151,N,85.907,W,3
10/26/2011,20:15:22,18.153,N,85.91,W,3
10/26/2011,20:17:21,18.155,N,85.913,W,3
10/26/2011,20:19:21,18.157,N,85.916,W,3
10/26/2011,20:21:21,18.159,N,85.919,W,3
10/26/2011,20:23:21,18.161,N,85.922,W,3
10/26/2011,20:25:21,18.163,N,85.924,W,3
10/26/2011,20:27:21,18.165,N,85.927,W,3
10/26/2011,20:29:21,18.166,N,85.93,W,3
10/26/2011,20:31:22,18.168,N,85.933,W,3
10/26/2011,20:33:22,18.17,N,85.936,W,3
10/26/2011,20:35:22,18.172,N,85.938,W,3
10/26/2011,20:37:22,18.173,N,85.941,W,3
10/26/2011,20:39:22,18.175,N,85.944,W,3
10/26/2011,20:41:22,18.177,N,85.946,W,3
10/26/2011,20:43:22,18.178,N,85.949,W,3
10/26/2011,20:45:22,18.18,N,85.952,W,3
10/26/2011,20:47:21,18.181,N,85.954,W,3
10/26/2011,20:49:21,18.183,N,85.957,W,3
10/26/2011,20:51:21,18.184,N,85.96,W,3
10/26/2011,20:53:21,18.186,N,85.962,W,3
10/26/2011,20:55:21,18.187,N,85.965,W,3
10/26/2011,20:57:21,18.189,N,85.968,W,3
10/26/2011,20:59:21,18.19,N,85.97,W,3
10/26/2011,21:01:22,18.191,N,85.973,W,3
10/26/2011,21:03:22,18.192,N,85.975,W,3
10/26/2011,21:05:22,18.194,N,85.978,W,3
10/26/2011,21:07:22,18.195,N,85.98,W,3
10/26/2011,21:09:22,18.196,N,85.983,W,3
10/26/2011,21:11:22,18.197,N,85.985,W,3
10/26/2011,21:13:22,18.198,N,85.988,W,3
10/26/2011,21:15:22,18.199,N,85.99,W,3
10/26/2011,21:17:21,18.2,N,85.993,W,3
10/26/2011,21:19:21,18.201,N,85.995,W,3
10/26/2011,21:21:21,18.203,N,85.998,W,3
10/26/2011,21:23:21,18.204,N,86,W,3
10/26/2011,21:25:21,18.205,N,86.003,W,3
10/26/2011,21:27:21,18.205,N,86.005,W,3
10/26/2011,21:29:21,18.206,N,86.008,W,3
10/26/2011,21:31:22,18.207,N,86.01,W,3
10/26/2011,21:33:22,18.208,N,86.013,W,3
10/26/2011,21:35:22,18.209,N,86.015,W,3
10/26/2011,21:37:22,18.21,N,86.017,W,3
10/26/2011,21:39:22,18.211,N,86.02,W,3
10/26/2011,21:41:22,18.212,N,86.022,W,3
10/26/2011,21:43:22,18.213,N,86.025,W,3
10/26/2011,21:45:22,18.214,N,86.027,W,3
10/26/2011,21:47:21,18.215,N,86.029,W,3
10/26/2011,21:49:21,18.215,N,86.032,W,3
10/26/2011,21:51:21,18.216,N,86.034,W,3
10/26/2011,21:53:21,18.217,N,86.036,W,3
10/26/2011,21:55:21,18.218,N,86.039,W,3
10/26/2011,21:57:21,18.219,N,86.041,W,3
10/26/2011,21:59:21,18.22,N,86.044,W,3
10/26/2011,22:01:22,18.221,N,86.046,W,3
10/26/2011,22:03:22,18.221,N,86.048,W,3
10/26/2011,22:05:22,18.222,N,86.051,W,3
10/26/2011,22:07:22,18.223,N,86.053,W,3
10/26/2011,22:09:22,18.224,N,86.055,W,3
10/26/2011,22:11:22,18.225,N,86.058,W,3
10/26/2011,22:13:22,18.226,N,86.06,W,3
10/26/2011,22:15:22,18.227,N,86.063,W,3
10/26/2011,22:17:21,18.228,N,86.065,W,3
10/26/2011,22:19:21,18.229,N,86.067,W,3
10/26/2011,22:21:21,18.23,N,86.07,W,3
10/26/2011,22:23:21,18.231,N,86.072,W,3
10/26/2011,22:25:21,18.232,N,86.074,W,3
10/26/2011,22:27:21,18.233,N,86.077,W,3
10/26/2011,22:29:21,18.234,N,86.079,W,3
10/26/2011,22:31:22,18.235,N,86.082,W,3
10/26/2011,22:33:22,18.236,N,86.084,W,3
10/26/2011,22:35:22,18.237,N,86.086,W,3
10/26/2011,22:37:22,18.238,N,86.089,W,3
10/26/2011,22:39:22,18.239,N,86.091,W,3
10/26/2011,22:41:22,18.24,N,86.094,W,3
10/26/2011,22:43:22,18.241,N,86.096,W,3
10/26/2011,22:45:22,18.243,N,86.098,W,3
10/26/2011,22:47:21,18.244,N,86.101,W,3
10/26/2011,22:49:21,18.245,N,86.103,W,3
10/26/2011,22:51:21,18.247,N,86.106,W,3
10/26/2011,22:53:21,18.248,N,86.108,W,3
10/26/2011,22:55:21,18.249,N,86.111,W,3
10/26/2011,22:57:21,18.251,N,86.113,W,3
10/26/2011,22:59:21,18.252,N,86.116,W,3
10/26/2011,23:01:22,18.254,N,86.118,W,3
10/26/2011,23:03:22,18.255,N,86.121,W,3
10/26/2011,23:05:22,18.257,N,86.123,W,3
10/26/2011,23:07:22,18.258,N,86.126,W,3
10/26/2011,23:09:22,18.26,N,86.128,W,3
10/26/2011,23:11:22,18.262,N,86.131,W,3
10/26/2011,23:13:22,18.263,N,86.133,W,3
10/26/2011,23:15:22,18.265,N,86.136,W,3
10/26/2011,23:17:21,18.267,N,86.138,W,3
10/26/2011,23:19:21,18.269,N,86.141,W,3
10/26/2011,23:21:21,18.27,N,86.143,W,3
10/26/2011,23:23:21,18.272,N,86.146,W,3
10/26/2011,23:25:21,18.274,N,86.148,W,3
10/26/2011,23:27:21,18.276,N,86.151,W,3
10/26/2011,23:29:21,18.278,N,86.154,W,3
10/26/2011,23:31:22,18.28,N,86.156,W,3
10/26/2011,23:33:22,18.281,N,86.159,W,3
10/26/2011,23:35:22,18.283,N,86.161,W,3
10/26/2011,23:37:22,18.285,N,86.164,W,3
10/26/2011,23:39:22,18.287,N,86.167,W,3
10/26/2011,23:41:22,18.289,N,86.169,W,3
10/26/2011,23:41:59,18.29,N,86.17,W,3
10/26/2011,23:43:58,18.292,N,86.172,W,3
10/26/2011,23:45:58,18.295,N,86.174,W,3
10/26/2011,23:47:58,18.297,N,86.176,W,3
10/26/2011,23:49:58,18.299,N,86.179,W,3
10/26/2011,23:51:58,18.301,N,86.181,W,3
10/26/2011,23:53:58,18.304,N,86.183,W,3
10/26/2011,23:55:58,18.306,N,86.185,W,3
10/26/2011,23:57:59,18.308,N,86.188,W,3
10/26/2011,23:59:59,18.31,N,86.19,W,3
10/27/2011,0:01:59,18.313,N,86.192,W,3
10/27/2011,0:03:59,18.315,N,86.195,W,3
10/27/2011,0:05:59,18.317,N,86.197,W,3
10/27/2011,0:07:59,18.319,N,86.2,W,3
10/27/2011,0:09:59,18.322,N,86.202,W,3
10/27/2011,0:11:59,18.324,N,86.205,W,3
10/27/2011,0:13:58,18.326,N,86.208,W,3
10/27/2011,0:15:58,18.328,N,86.21,W,3
10/27/2011,0:17:58,18.331,N,86.213,W,3
10/27/2011,0:19:58,18.333,N,86.216,W,3
10/27/2011,0:21:58,18.335,N,86.219,W,3
10/27/2011,0:23:58,18.337,N,86.221,W,3
10/27/2011,0:25:58,18.339,N,86.224,W,3
10/27/2011,0:27:59,18.342,N,86.227,W,3
10/27/2011,0:29:59,18.344,N,86.23,W,3
10/27/2011,0:31:59,18.346,N,86.233,W,3
10/27/2011,0:33:59,18.348,N,86.236,W,3
10/27/2011,0:35:59,18.35,N,86.239,W,3
10/27/2011,0:37:59,18.353,N,86.242,W,3
10/27/2011,0:39:59,18.355,N,86.245,W,3
10/27/2011,0:41:59,18.357,N,86.248,W,3
10/27/2011,0:43:58,18.359,N,86.251,W,3
10/27/2011,0:45:58,18.361,N,86.255,W,3
10/27/2011,0:47:29,18.363,N,86.257,W,3
10/27/2011,0:49:29,18.365,N,86.26,W,3
10/27/2011,0:51:29,18.367,N,86.263,W,3
10/27/2011,0:53:30,18.37,N,86.266,W,3
10/27/2011,0:55:30,18.372,N,86.269,W,3
10/27/2011,0:57:30,18.374,N,86.272,W,3
10/27/2011,0:59:30,18.376,N,86.275,W,3
10/27/2011,1:01:30,18.378,N,86.278,W,3
10/27/2011,1:03:30,18.381,N,86.281,W,3
10/27/2011,1:05:30,18.383,N,86.284,W,3
10/27/2011,1:07:30,18.385,N,86.287,W,3
10/27/2011,1:09:29,18.387,N,86.291,W,3
10/27/2011,1:11:29,18.389,N,86.294,W,3
10/27/2011,1:13:29,18.391,N,86.297,W,3
10/27/2011,1:15:29,18.394,N,86.3,W,3
10/27/2011,1:17:29,18.396,N,86.304,W,3
10/27/2011,1:19:29,18.398,N,86.307,W,3
10/27/2011,1:21:29,18.4,N,86.311,W,3
10/27/2011,1:23:30,18.402,N,86.314,W,3
10/27/2011,1:25:30,18.404,N,86.317,W,3
10/27/2011,1:27:30,18.406,N,86.321,W,3
10/27/2011,1:29:30,18.409,N,86.325,W,3
10/27/2011,1:31:30,18.411,N,86.328,W,3
10/27/2011,1:33:30,18.413,N,86.332,W,3
10/27/2011,1:35:30,18.415,N,86.335,W,3
10/27/2011,1:37:30,18.417,N,86.339,W,3
10/27/2011,1:39:29,18.419,N,86.343,W,3
10/27/2011,1:41:29,18.421,N,86.347,W,3
10/27/2011,1:43:29,18.423,N,86.35,W,3
10/27/2011,1:45:29,18.426,N,86.354,W,3
10/27/2011,1:47:29,18.428,N,86.358,W,3
10/27/2011,1:49:29,18.43,N,86.362,W,3
10/27/2011,1:51:29,18.432,N,86.366,W,3
10/27/2011,1:53:30,18.434,N,86.37,W,3
10/27/2011,1:55:30,18.436,N,86.374,W,3
10/27/2011,1:57:30,18.438,N,86.379,W,3
10/27/2011,1:59:30,18.44,N,86.383,W,3
10/27/2011,2:01:30,18.442,N,86.387,W,3
10/27/2011,2:03:30,18.444,N,86.391,W,3
10/27/2011,2:05:30,18.446,N,86.395,W,3
10/27/2011,2:07:30,18.448,N,86.4,W,3
10/27/2011,2:09:03,18.45,N,86.403,W,3
10/27/2011,2:11:04,18.452,N,86.407,W,3
10/27/2011,2:13:04,18.454,N,86.411,W,3
10/27/2011,2:15:04,18.457,N,86.414,W,3
10/27/2011,2:17:04,18.459,N,86.418,W,3
10/27/2011,2:19:04,18.461,N,86.422,W,3
10/27/2011,2:21:04,18.463,N,86.426,W,3
10/27/2011,2:23:04,18.465,N,86.43,W,3
10/27/2011,2:25:04,18.467,N,86.434,W,3
10/27/2011,2:27:03,18.47,N,86.438,W,3
10/27/2011,2:29:03,18.472,N,86.441,W,3
10/27/2011,2:31:03,18.474,N,86.445,W,3
10/27/2011,2:33:03,18.476,N,86.449,W,3
10/27/2011,2:35:03,18.479,N,86.453,W,3
10/27/2011,2:37:03,18.481,N,86.457,W,3
10/27/2011,2:39:03,18.483,N,86.461,W,3
10/27/2011,2:41:04,18.485,N,86.465,W,3
10/27/2011,2:43:04,18.487,N,86.469,W,3
10/27/2011,2:45:04,18.49,N,86.474,W,3
10/27/2011,2:47:04,18.492,N,86.478,W,3
10/27/2011,2:49:04,18.494,N,86.482,W,3
10/27/2011,2:51:04,18.496,N,86.486,W,3
10/27/2011,2:53:04,18.499,N,86.49,W,3
10/27/2011,2:55:04,18.501,N,86.494,W,3
10/27/2011,2:57:03,18.503,N,86.498,W,3
10/27/2011,2:59:03,18.505,N,86.503,W,3
10/27/2011,3:01:03,18.508,N,86.507,W,3
10/27/2011,3:03:03,18.51,N,86.511,W,3
10/27/2011,3:05:03,18.512,N,86.515,W,3
10/27/2011,3:07:03,18.515,N,86.52,W,3
10/27/2011,3:09:03,18.517,N,86.524,W,3
10/27/2011,3:11:04,18.519,N,86.528,W,3
10/27/2011,3:13:04,18.521,N,86.532,W,3
10/27/2011,3:15:04,18.524,N,86.537,W,3
10/27/2011,3:17:04,18.526,N,86.541,W,3
10/27/2011,3:19:04,18.528,N,86.545,W,3
10/27/2011,3:21:04,18.53,N,86.549,W,3
10/27/2011,3:23:04,18.533,N,86.554,W,3
10/27/2011,3:25:04,18.535,N,86.558,W,3
10/27/2011,3:27:03,18.537,N,86.562,W,3
10/27/2011,3:29:03,18.539,N,86.567,W,3
10/27/2011,3:31:03,18.542,N,86.571,W,3
10/27/2011,3:33:03,18.544,N,86.575,W,3
10/27/2011,3:35:03,18.546,N,86.579,W,3
10/27/2011,3:37:03,18.548,N,86.583,W,3
10/27/2011,3:39:03,18.551,N,86.588,W,3
10/27/2011,3:41:04,18.553,N,86.592,W,3
10/27/2011,3:43:04,18.555,N,86.596,W,3
10/27/2011,3:45:04,18.557,N,86.6,W,3
10/27/2011,3:47:04,18.559,N,86.604,W,3
10/27/2011,3:49:04,18.561,N,86.608,W,3
10/27/2011,3:51:04,18.564,N,86.612,W,3
10/27/2011,3:53:04,18.566,N,86.616,W,3
10/27/2011,3:55:04,18.568,N,86.62,W,3
10/27/2011,3:57:03,18.57,N,86.624,W,3
10/27/2011,3:59:03,18.572,N,86.628,W,3
10/27/2011,4:01:03,18.574,N,86.632,W,3
10/27/2011,4:03:03,18.576,N,86.636,W,3
10/27/2011,4:05:03,18.578,N,86.64,W,3
10/27/2011,4:07:03,18.58,N,86.644,W,3
10/27/2011,4:09:03,18.582,N,86.647,W,3
10/27/2011,4:11:04,18.584,N,86.651,W,3
10/27/2011,4:13:04,18.586,N,86.655,W,3
10/27/2011,4:15:04,18.588,N,86.658,W,3
10/27/2011,4:17:04,18.59,N,86.662,W,3
10/27/2011,4:19:04,18.592,N,86.665,W,3
10/27/2011,4:21:04,18.594,N,86.669,W,3
10/27/2011,4:23:04,18.596,N,86.672,W,3
