Track,for,Cristobal,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/23/2014,6:50:35,19.416,N,69.939,W
8/23/2014,6:52:34,19.423,N,69.95,W
8/23/2014,6:54:34,19.431,N,69.96,W
8/23/2014,6:56:34,19.438,N,69.97,W
8/23/2014,6:58:34,19.445,N,69.981,W
8/23/2014,7:00:35,19.453,N,69.992,W
8/23/2014,7:02:35,19.46,N,70.002,W
8/23/2014,7:04:35,19.467,N,70.013,W
8/23/2014,7:06:34,19.475,N,70.023,W
8/23/2014,7:08:34,19.482,N,70.034,W
8/23/2014,7:10:34,19.489,N,70.045,W
8/23/2014,7:12:34,19.497,N,70.056,W
8/23/2014,7:14:35,19.504,N,70.067,W
8/23/2014,7:16:35,19.512,N,70.077,W
8/23/2014,7:18:35,19.519,N,70.088,W
8/23/2014,7:20:35,19.526,N,70.099,W
8/23/2014,7:22:34,19.534,N,70.11,W
8/23/2014,7:24:34,19.541,N,70.121,W
8/23/2014,7:26:34,19.549,N,70.132,W
8/23/2014,7:28:34,19.556,N,70.143,W
8/23/2014,7:30:35,19.564,N,70.154,W
8/23/2014,7:32:35,19.571,N,70.166,W
8/23/2014,7:34:35,19.579,N,70.177,W
8/23/2014,7:36:34,19.586,N,70.188,W
8/23/2014,7:38:34,19.593,N,70.199,W
8/23/2014,7:40:34,19.601,N,70.211,W
8/23/2014,7:42:34,19.608,N,70.222,W
8/23/2014,7:44:35,19.616,N,70.233,W
8/23/2014,7:46:35,19.623,N,70.245,W
8/23/2014,7:48:35,19.631,N,70.256,W
8/23/2014,7:50:35,19.639,N,70.267,W
8/23/2014,7:52:34,19.646,N,70.279,W
8/23/2014,7:54:34,19.654,N,70.29,W
8/23/2014,7:56:34,19.661,N,70.302,W
8/23/2014,7:58:34,19.669,N,70.313,W
8/23/2014,8:00:35,19.676,N,70.325,W
8/23/2014,8:02:35,19.684,N,70.336,W
8/23/2014,8:04:35,19.691,N,70.348,W
8/23/2014,8:06:34,19.699,N,70.359,W
8/23/2014,8:08:34,19.706,N,70.371,W
8/23/2014,8:10:34,19.714,N,70.383,W
8/23/2014,8:12:34,19.722,N,70.394,W
8/23/2014,8:14:35,19.729,N,70.406,W
8/23/2014,8:16:35,19.737,N,70.418,W
8/23/2014,8:18:35,19.744,N,70.429,W
8/23/2014,8:20:35,19.752,N,70.441,W
8/23/2014,8:22:34,19.76,N,70.453,W
8/23/2014,8:24:34,19.767,N,70.465,W
8/23/2014,8:26:34,19.775,N,70.477,W
8/23/2014,8:28:34,19.782,N,70.488,W
8/23/2014,8:30:35,19.79,N,70.5,W
8/23/2014,8:32:35,19.798,N,70.512,W
8/23/2014,8:34:35,19.805,N,70.524,W
8/23/2014,8:36:34,19.813,N,70.536,W
8/23/2014,8:38:34,19.82,N,70.548,W
8/23/2014,8:40:34,19.828,N,70.559,W
8/23/2014,8:42:34,19.836,N,70.571,W
8/23/2014,8:44:35,19.843,N,70.583,W
8/23/2014,8:46:35,19.851,N,70.595,W
8/23/2014,8:48:35,19.858,N,70.607,W
8/23/2014,8:50:35,19.866,N,70.619,W
8/23/2014,8:52:34,19.874,N,70.631,W
8/23/2014,8:54:34,19.881,N,70.643,W
8/23/2014,8:56:34,19.889,N,70.655,W
8/23/2014,8:58:34,19.897,N,70.667,W
8/23/2014,9:00:35,19.904,N,70.679,W
8/23/2014,9:02:35,19.912,N,70.691,W
8/23/2014,9:04:35,19.919,N,70.702,W
8/23/2014,9:06:34,19.927,N,70.714,W
8/23/2014,9:08:34,19.935,N,70.726,W
8/23/2014,9:10:34,19.942,N,70.738,W
8/23/2014,9:12:34,19.95,N,70.75,W
8/23/2014,9:14:35,19.958,N,70.762,W
8/23/2014,9:16:35,19.965,N,70.774,W
8/23/2014,9:18:35,19.973,N,70.786,W
8/23/2014,9:20:35,19.98,N,70.798,W
8/23/2014,9:22:34,19.988,N,70.81,W
8/23/2014,9:24:34,19.996,N,70.822,W
8/23/2014,9:26:34,20.003,N,70.834,W
8/23/2014,9:28:34,20.011,N,70.846,W
8/23/2014,9:30:35,20.018,N,70.858,W
8/23/2014,9:32:35,20.026,N,70.87,W
8/23/2014,9:34:35,20.034,N,70.882,W
8/23/2014,9:36:34,20.041,N,70.894,W
8/23/2014,9:38:34,20.049,N,70.905,W
8/23/2014,9:40:34,20.056,N,70.917,W
8/23/2014,9:42:34,20.064,N,70.929,W
8/23/2014,9:44:35,20.072,N,70.941,W
8/23/2014,9:46:35,20.079,N,70.953,W
8/23/2014,9:48:35,20.087,N,70.965,W
8/23/2014,9:50:35,20.094,N,70.977,W
8/23/2014,9:52:34,20.102,N,70.989,W
8/23/2014,9:54:34,20.109,N,71,W
8/23/2014,9:56:34,20.117,N,71.012,W
8/23/2014,9:58:34,20.125,N,71.024,W
8/23/2014,10:00:35,20.132,N,71.036,W
8/23/2014,10:02:35,20.14,N,71.048,W
8/23/2014,10:04:35,20.147,N,71.059,W
8/23/2014,10:06:34,20.155,N,71.071,W
8/23/2014,10:08:34,20.162,N,71.083,W
8/23/2014,10:10:34,20.17,N,71.094,W
8/23/2014,10:12:34,20.177,N,71.106,W
8/23/2014,10:14:35,20.185,N,71.118,W
8/23/2014,10:16:35,20.192,N,71.129,W
8/23/2014,10:18:35,20.2,N,71.141,W
8/23/2014,10:20:35,20.207,N,71.153,W
8/23/2014,10:22:34,20.215,N,71.164,W
8/23/2014,10:24:34,20.222,N,71.176,W
8/23/2014,10:26:34,20.23,N,71.187,W
8/23/2014,10:28:34,20.237,N,71.199,W
8/23/2014,10:30:35,20.245,N,71.21,W
8/23/2014,10:32:35,20.252,N,71.222,W
8/23/2014,10:34:35,20.259,N,71.233,W
8/23/2014,10:36:34,20.267,N,71.244,W
8/23/2014,10:38:34,20.274,N,71.256,W
8/23/2014,10:40:34,20.282,N,71.267,W
8/23/2014,10:42:34,20.289,N,71.279,W
8/23/2014,10:44:35,20.297,N,71.29,W
8/23/2014,10:46:35,20.304,N,71.301,W
8/23/2014,10:48:35,20.311,N,71.312,W
8/23/2014,10:50:35,20.319,N,71.324,W
8/23/2014,10:52:34,20.326,N,71.335,W
8/23/2014,10:54:34,20.333,N,71.346,W
8/23/2014,10:56:34,20.341,N,71.357,W
8/23/2014,10:58:34,20.348,N,71.368,W
8/23/2014,11:00:35,20.355,N,71.379,W
8/23/2014,11:02:35,20.363,N,71.39,W
8/23/2014,11:04:35,20.37,N,71.401,W
8/23/2014,11:06:34,20.377,N,71.412,W
8/23/2014,11:08:34,20.385,N,71.423,W
8/23/2014,11:10:34,20.392,N,71.434,W
8/23/2014,11:12:34,20.399,N,71.445,W
8/23/2014,11:14:35,20.406,N,71.455,W
8/23/2014,11:16:35,20.414,N,71.466,W
8/23/2014,11:18:35,20.421,N,71.477,W
8/23/2014,11:20:35,20.428,N,71.487,W
8/23/2014,11:22:34,20.435,N,71.498,W
8/23/2014,11:24:34,20.442,N,71.509,W
8/23/2014,11:26:34,20.45,N,71.519,W
8/23/2014,11:28:34,20.457,N,71.53,W
8/23/2014,11:30:35,20.464,N,71.54,W
8/23/2014,11:32:35,20.471,N,71.55,W
8/23/2014,11:34:35,20.478,N,71.561,W
8/23/2014,11:36:34,20.485,N,71.571,W
8/23/2014,11:38:34,20.492,N,71.581,W
8/23/2014,11:40:34,20.5,N,71.592,W
8/23/2014,11:42:34,20.507,N,71.602,W
8/23/2014,11:44:35,20.514,N,71.612,W
8/23/2014,11:46:35,20.521,N,71.622,W
8/23/2014,11:48:35,20.528,N,71.632,W
8/23/2014,11:50:35,20.535,N,71.642,W
8/23/2014,11:52:34,20.542,N,71.652,W
8/23/2014,11:54:34,20.549,N,71.662,W
8/23/2014,11:56:34,20.556,N,71.672,W
8/23/2014,11:58:34,20.563,N,71.681,W
8/23/2014,12:00:35,20.57,N,71.691,W
8/23/2014,12:02:35,20.577,N,71.701,W
8/23/2014,12:04:35,20.584,N,71.711,W
8/23/2014,12:06:34,20.591,N,71.72,W
8/23/2014,12:08:34,20.597,N,71.73,W
8/23/2014,12:10:34,20.604,N,71.739,W
8/23/2014,12:12:34,20.611,N,71.748,W
8/23/2014,12:14:35,20.618,N,71.758,W
8/23/2014,12:16:35,20.625,N,71.767,W
8/23/2014,12:18:35,20.632,N,71.776,W
8/23/2014,12:20:35,20.638,N,71.785,W
8/23/2014,12:22:34,20.645,N,71.794,W
8/23/2014,12:24:34,20.652,N,71.804,W
8/23/2014,12:26:34,20.659,N,71.812,W
8/23/2014,12:28:34,20.666,N,71.821,W
8/23/2014,12:30:35,20.672,N,71.83,W
8/23/2014,12:32:35,20.679,N,71.839,W
8/23/2014,12:34:35,20.686,N,71.848,W
8/23/2014,12:36:34,20.692,N,71.856,W
8/23/2014,12:38:34,20.699,N,71.865,W
8/23/2014,12:40:34,20.706,N,71.874,W
8/23/2014,12:42:34,20.712,N,71.882,W
8/23/2014,12:44:35,20.719,N,71.89,W
8/23/2014,12:46:35,20.725,N,71.899,W
8/23/2014,12:48:35,20.732,N,71.907,W
8/23/2014,12:50:35,20.738,N,71.915,W
8/23/2014,12:52:34,20.745,N,71.923,W
8/23/2014,12:54:34,20.751,N,71.931,W
8/23/2014,12:56:34,20.758,N,71.939,W
8/23/2014,12:58:34,20.764,N,71.947,W
8/23/2014,13:00:35,20.771,N,71.955,W
8/23/2014,13:02:35,20.777,N,71.963,W
8/23/2014,13:04:35,20.784,N,71.97,W
8/23/2014,13:06:34,20.79,N,71.978,W
8/23/2014,13:08:34,20.796,N,71.986,W
8/23/2014,13:10:34,20.803,N,71.993,W
8/23/2014,13:12:34,20.809,N,72,W
8/23/2014,13:14:35,20.815,N,72.008,W
8/23/2014,13:16:35,20.822,N,72.015,W
8/23/2014,13:18:35,20.828,N,72.022,W
8/23/2014,13:20:35,20.834,N,72.029,W
8/23/2014,13:22:34,20.84,N,72.036,W
8/23/2014,13:24:34,20.846,N,72.043,W
8/23/2014,13:26:34,20.853,N,72.05,W
8/23/2014,13:28:34,20.859,N,72.057,W
8/23/2014,13:30:35,20.865,N,72.063,W
8/23/2014,13:32:35,20.871,N,72.07,W
8/23/2014,13:34:35,20.877,N,72.076,W
8/23/2014,13:36:34,20.883,N,72.083,W
8/23/2014,13:38:34,20.889,N,72.089,W
8/23/2014,13:40:34,20.895,N,72.095,W
8/23/2014,13:42:34,20.901,N,72.102,W
8/23/2014,13:44:35,20.907,N,72.108,W
8/23/2014,13:46:35,20.913,N,72.114,W
8/23/2014,13:48:35,20.919,N,72.12,W
8/23/2014,13:50:35,20.925,N,72.126,W
8/23/2014,13:52:34,20.931,N,72.131,W
8/23/2014,13:54:34,20.937,N,72.137,W
8/23/2014,13:56:34,20.943,N,72.143,W
8/23/2014,13:58:34,20.948,N,72.148,W
8/23/2014,14:00:35,20.954,N,72.154,W
8/23/2014,14:02:35,20.96,N,72.159,W
8/23/2014,14:04:35,20.966,N,72.164,W
8/23/2014,14:06:34,20.972,N,72.17,W
8/23/2014,14:08:34,20.977,N,72.175,W
8/23/2014,14:10:34,20.983,N,72.18,W
8/23/2014,14:12:34,20.989,N,72.185,W
8/23/2014,14:14:35,20.994,N,72.19,W
8/23/2014,14:16:35,21,N,72.195,W
8/23/2014,14:18:35,21.006,N,72.199,W
8/23/2014,14:20:35,21.011,N,72.204,W
8/23/2014,14:22:34,21.017,N,72.209,W
8/23/2014,14:24:34,21.022,N,72.213,W
8/23/2014,14:26:34,21.028,N,72.218,W
8/23/2014,14:28:34,21.033,N,72.222,W
8/23/2014,14:30:35,21.039,N,72.227,W
8/23/2014,14:32:35,21.044,N,72.231,W
8/23/2014,14:34:35,21.05,N,72.235,W
8/23/2014,14:36:34,21.055,N,72.239,W
8/23/2014,14:38:34,21.061,N,72.243,W
8/23/2014,14:40:34,21.066,N,72.247,W
8/23/2014,14:42:34,21.071,N,72.251,W
8/23/2014,14:44:35,21.077,N,72.255,W
8/23/2014,14:46:35,21.082,N,72.259,W
8/23/2014,14:48:35,21.087,N,72.263,W
8/23/2014,14:50:35,21.093,N,72.266,W
8/23/2014,14:52:34,21.098,N,72.27,W
8/23/2014,14:54:34,21.103,N,72.273,W
8/23/2014,14:56:34,21.109,N,72.277,W
8/23/2014,14:58:34,21.114,N,72.28,W
8/23/2014,15:00:35,21.119,N,72.283,W
8/23/2014,15:02:35,21.124,N,72.286,W
8/23/2014,15:04:35,21.129,N,72.29,W
8/23/2014,15:06:34,21.135,N,72.293,W
8/23/2014,15:08:34,21.14,N,72.296,W
8/23/2014,15:10:34,21.145,N,72.299,W
8/23/2014,15:12:34,21.15,N,72.302,W
8/23/2014,15:14:35,21.155,N,72.304,W
8/23/2014,15:16:35,21.16,N,72.307,W
8/23/2014,15:18:35,21.165,N,72.31,W
8/23/2014,15:20:35,21.17,N,72.313,W
8/23/2014,15:22:34,21.175,N,72.315,W
8/23/2014,15:24:34,21.18,N,72.318,W
8/23/2014,15:26:34,21.185,N,72.32,W
8/23/2014,15:28:34,21.19,N,72.322,W
8/23/2014,15:30:35,21.195,N,72.325,W
8/23/2014,15:32:35,21.2,N,72.327,W
8/23/2014,15:34:35,21.205,N,72.329,W
8/23/2014,15:36:34,21.21,N,72.331,W
8/23/2014,15:38:34,21.215,N,72.333,W
8/23/2014,15:40:34,21.22,N,72.335,W
8/23/2014,15:42:34,21.225,N,72.337,W
8/23/2014,15:44:35,21.229,N,72.339,W
8/23/2014,15:46:35,21.234,N,72.341,W
8/23/2014,15:48:35,21.239,N,72.343,W
8/23/2014,15:50:35,21.244,N,72.344,W
8/23/2014,15:52:34,21.249,N,72.346,W
8/23/2014,15:54:34,21.253,N,72.348,W
8/23/2014,15:56:34,21.258,N,72.349,W
8/23/2014,15:58:34,21.263,N,72.351,W
8/23/2014,16:00:34,21.268,N,72.352,W
8/23/2014,16:02:34,21.272,N,72.353,W
8/23/2014,16:04:34,21.277,N,72.355,W
8/23/2014,16:06:35,21.282,N,72.356,W
8/23/2014,16:08:35,21.286,N,72.357,W
8/23/2014,16:10:35,21.291,N,72.358,W
8/23/2014,16:12:35,21.295,N,72.359,W
8/23/2014,16:14:35,21.3,N,72.36,W
8/23/2014,16:16:35,21.305,N,72.361,W
8/23/2014,16:18:35,21.309,N,72.362,W
8/23/2014,16:20:35,21.314,N,72.363,W
8/23/2014,16:22:34,21.318,N,72.364,W
8/23/2014,16:24:34,21.323,N,72.365,W
8/23/2014,16:26:34,21.327,N,72.365,W
8/23/2014,16:28:34,21.332,N,72.366,W
8/23/2014,16:30:34,21.336,N,72.366,W
8/23/2014,16:32:34,21.341,N,72.367,W
8/23/2014,16:34:34,21.345,N,72.367,W
8/23/2014,16:36:35,21.35,N,72.368,W
8/23/2014,16:38:35,21.354,N,72.368,W
8/23/2014,16:40:35,21.359,N,72.369,W
8/23/2014,16:42:35,21.363,N,72.369,W
8/23/2014,16:44:35,21.367,N,72.369,W
8/23/2014,16:46:35,21.372,N,72.369,W
8/23/2014,16:48:35,21.376,N,72.369,W
8/23/2014,16:50:35,21.381,N,72.369,W
8/23/2014,16:52:34,21.385,N,72.369,W
8/23/2014,16:54:34,21.389,N,72.369,W
8/23/2014,16:56:34,21.394,N,72.369,W
8/23/2014,16:58:34,21.398,N,72.369,W
8/23/2014,17:00:34,21.402,N,72.369,W
8/23/2014,17:02:34,21.406,N,72.369,W
8/23/2014,17:04:34,21.411,N,72.369,W
8/23/2014,17:06:35,21.415,N,72.368,W
8/23/2014,17:08:35,21.419,N,72.368,W
8/23/2014,17:10:35,21.423,N,72.367,W
8/23/2014,17:12:35,21.428,N,72.367,W
8/23/2014,17:14:35,21.432,N,72.367,W
8/23/2014,17:16:35,21.436,N,72.366,W
8/23/2014,17:18:35,21.44,N,72.365,W
8/23/2014,17:20:35,21.444,N,72.365,W
8/23/2014,17:22:34,21.448,N,72.364,W
8/23/2014,17:24:34,21.453,N,72.363,W
8/23/2014,17:26:34,21.457,N,72.363,W
8/23/2014,17:28:34,21.461,N,72.362,W
8/23/2014,17:30:34,21.465,N,72.361,W
8/23/2014,17:32:34,21.469,N,72.36,W
8/23/2014,17:34:34,21.473,N,72.359,W
8/23/2014,17:36:35,21.477,N,72.358,W
8/23/2014,17:38:35,21.481,N,72.357,W
8/23/2014,17:40:35,21.485,N,72.356,W
8/23/2014,17:42:35,21.489,N,72.355,W
8/23/2014,17:44:35,21.493,N,72.354,W
8/23/2014,17:46:35,21.497,N,72.353,W
8/23/2014,17:48:35,21.501,N,72.351,W
8/23/2014,17:50:35,21.505,N,72.35,W
8/23/2014,17:52:34,21.509,N,72.349,W
8/23/2014,17:54:34,21.513,N,72.347,W
8/23/2014,17:56:34,21.517,N,72.346,W
8/23/2014,17:58:34,21.521,N,72.345,W
8/23/2014,18:00:34,21.525,N,72.343,W
8/23/2014,18:02:34,21.529,N,72.342,W
8/23/2014,18:04:34,21.533,N,72.34,W
8/23/2014,18:06:35,21.537,N,72.339,W
8/23/2014,18:08:35,21.541,N,72.337,W
8/23/2014,18:10:35,21.545,N,72.335,W
8/23/2014,18:12:35,21.549,N,72.334,W
8/23/2014,18:14:35,21.552,N,72.332,W
8/23/2014,18:16:35,21.556,N,72.33,W
8/23/2014,18:18:35,21.56,N,72.328,W
8/23/2014,18:20:35,21.564,N,72.327,W
8/23/2014,18:22:34,21.568,N,72.325,W
8/23/2014,18:24:34,21.572,N,72.323,W
8/23/2014,18:26:34,21.575,N,72.321,W
8/23/2014,18:28:34,21.579,N,72.319,W
8/23/2014,18:30:34,21.583,N,72.317,W
8/23/2014,18:32:34,21.587,N,72.315,W
8/23/2014,18:34:34,21.591,N,72.313,W
8/23/2014,18:36:35,21.594,N,72.311,W
8/23/2014,18:38:35,21.598,N,72.309,W
8/23/2014,18:40:35,21.602,N,72.307,W
8/23/2014,18:42:35,21.606,N,72.304,W
8/23/2014,18:44:35,21.609,N,72.302,W
8/23/2014,18:46:35,21.613,N,72.3,W
8/23/2014,18:48:35,21.617,N,72.298,W
8/23/2014,18:50:35,21.621,N,72.295,W
8/23/2014,18:52:34,21.624,N,72.293,W
8/23/2014,18:54:34,21.628,N,72.291,W
8/23/2014,18:56:34,21.632,N,72.288,W
8/23/2014,18:58:34,21.635,N,72.286,W
8/23/2014,19:00:34,21.639,N,72.283,W
8/23/2014,19:02:34,21.643,N,72.281,W
8/23/2014,19:04:34,21.646,N,72.278,W
8/23/2014,19:06:35,21.65,N,72.276,W
8/23/2014,19:08:35,21.654,N,72.273,W
8/23/2014,19:10:35,21.657,N,72.271,W
8/23/2014,19:12:35,21.661,N,72.268,W
8/23/2014,19:14:35,21.665,N,72.266,W
8/23/2014,19:16:35,21.668,N,72.263,W
8/23/2014,19:18:35,21.672,N,72.26,W
8/23/2014,19:20:35,21.675,N,72.258,W
8/23/2014,19:22:34,21.679,N,72.255,W
8/23/2014,19:24:34,21.683,N,72.252,W
8/23/2014,19:26:34,21.686,N,72.249,W
8/23/2014,19:28:34,21.69,N,72.246,W
8/23/2014,19:30:34,21.693,N,72.244,W
8/23/2014,19:32:34,21.697,N,72.241,W
8/23/2014,19:34:34,21.7,N,72.238,W
8/23/2014,19:36:35,21.704,N,72.235,W
8/23/2014,19:38:35,21.708,N,72.232,W
8/23/2014,19:40:35,21.711,N,72.229,W
8/23/2014,19:42:35,21.715,N,72.226,W
8/23/2014,19:44:35,21.718,N,72.223,W
8/23/2014,19:46:35,21.722,N,72.22,W
8/23/2014,19:48:35,21.725,N,72.217,W
8/23/2014,19:50:35,21.729,N,72.214,W
8/23/2014,19:52:34,21.732,N,72.211,W
8/23/2014,19:54:34,21.736,N,72.208,W
8/23/2014,19:56:34,21.739,N,72.205,W
8/23/2014,19:58:34,21.743,N,72.202,W
8/23/2014,20:00:34,21.746,N,72.199,W
8/23/2014,20:02:34,21.75,N,72.196,W
8/23/2014,20:04:34,21.753,N,72.192,W
8/23/2014,20:06:35,21.757,N,72.189,W
8/23/2014,20:08:35,21.76,N,72.186,W
8/23/2014,20:10:35,21.764,N,72.183,W
8/23/2014,20:12:35,21.767,N,72.18,W
8/23/2014,20:14:35,21.771,N,72.176,W
8/23/2014,20:16:35,21.774,N,72.173,W
8/23/2014,20:18:35,21.778,N,72.17,W
8/23/2014,20:20:35,21.781,N,72.166,W
8/23/2014,20:22:34,21.784,N,72.163,W
8/23/2014,20:24:34,21.788,N,72.16,W
8/23/2014,20:26:34,21.791,N,72.156,W
8/23/2014,20:28:34,21.795,N,72.153,W
8/23/2014,20:30:34,21.798,N,72.15,W
8/23/2014,20:32:34,21.802,N,72.146,W
8/23/2014,20:34:34,21.805,N,72.143,W
8/23/2014,20:36:35,21.808,N,72.14,W
8/23/2014,20:37:30,21.81,N,72.138,W
8/23/2014,20:39:30,21.813,N,72.134,W
8/23/2014,20:41:31,21.817,N,72.131,W
8/23/2014,20:43:31,21.82,N,72.127,W
8/23/2014,20:45:31,21.824,N,72.124,W
8/23/2014,20:47:31,21.827,N,72.12,W
8/23/2014,20:49:31,21.83,N,72.117,W
8/23/2014,20:51:31,21.834,N,72.113,W
8/23/2014,20:53:31,21.837,N,72.11,W
8/23/2014,20:55:30,21.84,N,72.106,W
8/23/2014,20:57:30,21.844,N,72.103,W
8/23/2014,20:59:30,21.847,N,72.099,W
8/23/2014,21:01:30,21.851,N,72.095,W
8/23/2014,21:03:30,21.854,N,72.092,W
8/23/2014,21:05:30,21.857,N,72.088,W
8/23/2014,21:07:30,21.861,N,72.085,W
8/23/2014,21:09:30,21.864,N,72.081,W
8/23/2014,21:11:31,21.867,N,72.078,W
8/23/2014,21:13:31,21.871,N,72.074,W
8/23/2014,21:15:31,21.874,N,72.071,W
8/23/2014,21:17:31,21.878,N,72.067,W
8/23/2014,21:19:31,21.881,N,72.063,W
8/23/2014,21:21:31,21.884,N,72.06,W
8/23/2014,21:23:31,21.888,N,72.056,W
8/23/2014,21:25:30,21.891,N,72.053,W
8/23/2014,21:27:30,21.894,N,72.049,W
8/23/2014,21:29:30,21.898,N,72.046,W
8/23/2014,21:31:30,21.901,N,72.042,W
8/23/2014,21:33:30,21.905,N,72.039,W
8/23/2014,21:35:30,21.908,N,72.035,W
8/23/2014,21:37:30,21.911,N,72.031,W
8/23/2014,21:39:30,21.915,N,72.028,W
8/23/2014,21:41:31,21.918,N,72.024,W
8/23/2014,21:43:31,21.922,N,72.021,W
8/23/2014,21:45:31,21.925,N,72.017,W
8/23/2014,21:47:31,21.928,N,72.014,W
8/23/2014,21:47:56,21.929,N,72.013,W
8/23/2014,21:49:56,21.93,N,72.016,W
8/23/2014,21:51:57,21.931,N,72.019,W
8/23/2014,21:53:57,21.933,N,72.022,W
8/23/2014,21:55:57,21.934,N,72.025,W
8/23/2014,21:57:57,21.935,N,72.028,W
8/23/2014,21:59:57,21.936,N,72.03,W
8/23/2014,22:01:57,21.937,N,72.033,W
8/23/2014,22:03:57,21.938,N,72.036,W
8/23/2014,22:05:57,21.94,N,72.039,W
8/23/2014,22:07:56,21.941,N,72.042,W
8/23/2014,22:09:56,21.942,N,72.045,W
8/23/2014,22:11:56,21.943,N,72.048,W
8/23/2014,22:13:56,21.944,N,72.051,W
8/23/2014,22:15:56,21.945,N,72.054,W
8/23/2014,22:17:56,21.947,N,72.057,W
8/23/2014,22:19:56,21.948,N,72.059,W
8/23/2014,22:21:57,21.949,N,72.062,W
8/23/2014,22:23:57,21.95,N,72.065,W
8/23/2014,22:25:57,21.951,N,72.068,W
8/23/2014,22:27:57,21.953,N,72.071,W
8/23/2014,22:29:57,21.954,N,72.074,W
8/23/2014,22:31:57,21.955,N,72.077,W
8/23/2014,22:33:57,21.956,N,72.08,W
8/23/2014,22:35:57,21.957,N,72.083,W
8/23/2014,22:37:56,21.958,N,72.086,W
8/23/2014,22:39:56,21.96,N,72.089,W
8/23/2014,22:41:56,21.961,N,72.091,W
8/23/2014,22:43:56,21.962,N,72.094,W
8/23/2014,22:45:56,21.963,N,72.097,W
8/23/2014,22:47:56,21.964,N,72.1,W
8/23/2014,22:49:56,21.965,N,72.103,W
8/23/2014,22:51:57,21.967,N,72.106,W
8/23/2014,22:53:57,21.968,N,72.109,W
8/23/2014,22:55:57,21.969,N,72.112,W
8/23/2014,22:57:57,21.97,N,72.115,W
8/23/2014,22:59:57,21.971,N,72.118,W
8/23/2014,23:01:57,21.973,N,72.121,W
8/23/2014,23:03:57,21.974,N,72.123,W
8/23/2014,23:05:57,21.975,N,72.126,W
8/23/2014,23:07:56,21.976,N,72.129,W
8/23/2014,23:09:56,21.977,N,72.132,W
8/23/2014,23:11:15,21.978,N,72.134,W
8/23/2014,23:13:14,21.979,N,72.137,W
8/23/2014,23:15:14,21.981,N,72.14,W
8/23/2014,23:17:14,21.982,N,72.143,W
8/23/2014,23:19:14,21.983,N,72.146,W
8/23/2014,23:21:14,21.984,N,72.149,W
8/23/2014,23:23:14,21.986,N,72.152,W
8/23/2014,23:25:14,21.987,N,72.155,W
8/23/2014,23:27:15,21.988,N,72.158,W
8/23/2014,23:29:15,21.99,N,72.161,W
8/23/2014,23:31:15,21.991,N,72.163,W
8/23/2014,23:33:15,21.992,N,72.166,W
8/23/2014,23:35:15,21.993,N,72.169,W
8/23/2014,23:37:15,21.995,N,72.172,W
8/23/2014,23:39:15,21.996,N,72.175,W
8/23/2014,23:41:15,21.997,N,72.178,W
8/23/2014,23:43:14,21.999,N,72.181,W
8/23/2014,23:45:14,22,N,72.184,W
8/23/2014,23:47:14,22.002,N,72.187,W
8/23/2014,23:49:14,22.003,N,72.19,W
8/23/2014,23:51:14,22.004,N,72.193,W
8/23/2014,23:53:14,22.006,N,72.196,W
8/23/2014,23:55:14,22.007,N,72.199,W
8/23/2014,23:57:15,22.008,N,72.202,W
8/23/2014,23:59:15,22.01,N,72.205,W
8/24/2014,0:01:15,22.011,N,72.208,W
8/24/2014,0:03:15,22.013,N,72.211,W
8/24/2014,0:05:15,22.014,N,72.214,W
8/24/2014,0:07:15,22.016,N,72.217,W
8/24/2014,0:09:15,22.017,N,72.22,W
8/24/2014,0:11:15,22.019,N,72.223,W
8/24/2014,0:13:14,22.02,N,72.226,W
8/24/2014,0:15:14,22.022,N,72.229,W
8/24/2014,0:17:14,22.023,N,72.232,W
8/24/2014,0:19:14,22.025,N,72.235,W
8/24/2014,0:21:14,22.026,N,72.239,W
8/24/2014,0:23:14,22.028,N,72.242,W
8/24/2014,0:25:14,22.029,N,72.245,W
8/24/2014,0:27:15,22.031,N,72.248,W
8/24/2014,0:29:15,22.032,N,72.251,W
8/24/2014,0:31:15,22.034,N,72.254,W
8/24/2014,0:33:15,22.035,N,72.257,W
8/24/2014,0:35:15,22.037,N,72.26,W
8/24/2014,0:37:15,22.039,N,72.263,W
8/24/2014,0:39:15,22.04,N,72.266,W
8/24/2014,0:41:15,22.042,N,72.269,W
8/24/2014,0:43:14,22.043,N,72.272,W
8/24/2014,0:45:14,22.045,N,72.275,W
8/24/2014,0:47:14,22.047,N,72.278,W
8/24/2014,0:49:14,22.048,N,72.282,W
8/24/2014,0:51:14,22.05,N,72.285,W
8/24/2014,0:53:14,22.052,N,72.288,W
8/24/2014,0:55:14,22.054,N,72.291,W
8/24/2014,0:57:15,22.055,N,72.294,W
8/24/2014,0:59:15,22.057,N,72.297,W
8/24/2014,1:01:15,22.059,N,72.3,W
8/24/2014,1:03:15,22.06,N,72.303,W
8/24/2014,1:05:15,22.062,N,72.307,W
8/24/2014,1:07:15,22.064,N,72.31,W
8/24/2014,1:09:15,22.066,N,72.313,W
8/24/2014,1:11:15,22.068,N,72.316,W
8/24/2014,1:13:14,22.069,N,72.319,W
8/24/2014,1:15:14,22.071,N,72.322,W
8/24/2014,1:17:14,22.073,N,72.326,W
8/24/2014,1:19:14,22.075,N,72.329,W
